-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04,-1.514861939126325259e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
